idx,id,cat_id,timestamp,longitude,latitude
3680,22447255,27,1653540844,49.01264953613281,37.320560455322266
3681,22447255,27,1653540844,49.01536178588867,37.50423049926758
3682,22447255,27,1653540844,49.0866813659668,37.48569107055664
3683,22447255,27,1653540844,49.3202018737793,36.91749954223633
3684,22447255,27,1653540844,48.9403190612793,37.24708938598633
3685,22447256,25,1653540887,48.96974,37.82009
3686,22447257,25,1653540929,48.82054,38.56699
3687,22447258,25,1653540977,48.7229118347168,38.30760955810547
3688,22447258,25,1653540977,48.691410064697266,38.41987991333008
3689,22447258,25,1653540977,48.70341873168945,38.4157600402832
3690,22447258,25,1653540977,48.74237823486328,38.24494934082031
3691,22447258,25,1653540977,48.7293586730957,38.30173873901367
3692,22447260,25,1653541184,48.125308990478516,37.79296875
3693,22447260,25,1653541184,48.16859817504883,37.79949188232422
3694,22447260,25,1653541184,48.18619918823242,37.785438537597656
3695,22447260,25,1653541184,48.06248092651367,37.684139251708984
3696,22447260,25,1653541184,48.00196075439453,37.540489196777344
3697,22447261,27,1653541327,47.83808898925781,36.69390106201172
3698,22447261,27,1653541327,47.579071044921875,36.036869049072266
3699,22447261,27,1653541327,47.56904983520508,35.774410247802734
3700,22447261,27,1653541327,47.54547882080078,35.35538101196289
3701,22447261,27,1653541327,47.799320220947266,36.99679946899414
3702,22447262,27,1653541372,46.72174,32.11475
3703,22447267,27,1653541612,47.63208,33.71223
3704,22447270,27,1653542609,48.819610595703125,38.56047058105469
3705,22447270,27,1653542609,48.89189147949219,38.447509765625
3706,22447270,27,1653542609,48.939659118652344,38.49700927734375
3707,22447270,27,1653542609,48.99671936035156,38.300331115722656
3708,22447270,27,1653542609,48.96562957763672,38.35594940185547
3709,22447270,27,1653542609,48.74361038208008,38.494380950927734
3710,22447285,27,1653547683,46.64316177368164,31.817869186401367
3711,22447285,27,1653547683,47.098060607910156,32.676090240478516
3712,22447285,27,1653547683,47.304378509521484,32.84775161743164
3713,22447285,27,1653547683,47.03831100463867,32.44124984741211
3714,22447285,27,1653547683,46.88132095336914,32.22153091430664
3715,22447347,16,1653551744,47.46971130371094,35.8217887878418
3716,22447347,16,1653551744,47.60784912109375,36.25986862182617
3717,22447347,16,1653551744,47.513328552246094,35.35898971557617
3718,22447368,27,1653555762,49.83416,36.67854
3719,22447406,27,1653566736,50.07959,36.25356
3720,22447410,27,1653567180,50.05692,36.28389
3721,22447425,42,1653569216,50.91645,34.85344
3722,22447426,27,1653569428,50.04821,36.21025
3723,22447578,26,1653591927,50.05555,36.27371
3724,22447585,25,1653593962,48.696929931640625,38.41633987426758
3725,22447585,25,1653593962,48.735939025878906,38.31119155883789
3726,22447585,25,1653593962,48.73503875732422,38.21760940551758
3727,22447585,25,1653593962,48.74985122680664,38.251991271972656
3728,22447585,25,1653593962,48.55229949951172,38.21044921875
3729,22447585,25,1653593962,48.56660842895508,38.1644401550293
3730,22447585,25,1653593962,48.62656021118164,38.140750885009766
3731,22447586,25,1653594011,49.02211,37.49084
3732,22447587,27,1653594064,48.96133041381836,37.823951721191406
3733,22447587,27,1653594064,48.89727020263672,37.907718658447266
3734,22447724,26,1653630060,48.42909,35.0948
3735,22447758,25,1653636848,48.91776,37.74662
3736,22447763,25,1653636937,50.1958,36.66018
3737,22447766,27,1653637018,48.00784,37.51076
3738,22447769,27,1653637133,48.58561,37.98731
3739,22447779,27,1653637602,48.94618,38.49472
3740,22447819,27,1653639567,52.13264846801758,34.049381256103516
3741,22447819,27,1653639567,52.32976150512695,33.45309829711914
3742,22447827,25,1653640750,48.95805,38.50455
3743,22447845,26,1653643590,48.54798,35.06836
3744,22447861,27,1653646366,48.94167,38.56373
3745,22447938,27,1653665833,48.843711853027344,37.617191314697266
3746,22447938,27,1653665833,49.012691497802734,37.50640106201172
3747,22447938,27,1653665833,49.01799011230469,37.32099151611328
3748,22447938,27,1653665833,49.04011917114258,37.55387878417969
3749,22447938,27,1653665833,49.03150939941406,37.12889862060547
3750,22447940,25,1653665950,48.78107833862305,38.583980560302734
3751,22447940,25,1653665950,48.858551025390625,38.58713150024414
3752,22447940,25,1653665950,48.97346115112305,38.48957061767578
3753,22447941,27,1653666001,48.131500244140625,37.74850845336914
3754,22447941,27,1653666001,48.170318603515625,37.784210205078125
3755,22447941,27,1653666001,48.24742889404297,37.789878845214844
3756,22447941,27,1653666001,48.06718063354492,37.677608489990234
3757,22447941,27,1653666001,47.933250427246094,37.52070999145508
3758,22447942,27,1653666064,47.554290771484375,35.782470703125
3759,22447942,27,1653666064,47.527870178222656,35.90195083618164
3760,22447942,27,1653666064,47.56679916381836,35.385589599609375
3761,22447942,27,1653666064,47.63719940185547,36.19984817504883
3762,22447942,27,1653666064,47.819061279296875,36.97180938720703
3763,22447942,27,1653666064,47.83842086791992,36.784358978271484
3764,22447942,27,1653666064,47.688411712646484,36.65045928955078
3765,22447942,27,1653666064,47.75876998901367,37.344398498535156
3766,22447943,27,1653666110,46.88225,32.38323
3767,22447998,69,1653679169,48.19836,37.72947
3768,22448009,27,1653679970,48.9614,37.8237
3769,22448012,27,1653680996,50.10186004638672,36.12648010253906
3770,22448012,27,1653680996,50.039939880371094,36.36371994018555
3771,22448012,27,1653680996,50.27705001831055,35.97542190551758
3772,22448139,27,1653721849,47.492149353027344,33.916168212890625
3773,22448139,27,1653721849,47.472660064697266,33.31364059448242
3774,22448139,27,1653721849,46.8920783996582,32.29307174682617
3775,22448139,27,1653721849,46.78614044189453,32.27783966064453
3776,22448139,27,1653721849,46.788021087646484,32.336551666259766
3777,22448139,27,1653721849,46.721378326416016,32.110321044921875
3778,22448140,25,1653721894,47.80738830566406,36.6702995300293
3779,22448140,25,1653721894,47.78501892089844,36.66893005371094
3780,22448142,27,1653722124,50.18601989746094,36.673221588134766
3781,22448142,27,1653722124,50.135318756103516,36.41659164428711
